N,P,K,temperature,humidity,ph,rainfall,label,NPK,THI,temp_rain,ph_rain,label_enc,rainfall_level_Med,rainfall_level_High,rainfall_level_VeryHigh,ph_category_Alkaline,ph_category_Neutral
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,30.0,13.693307427108712,1434.138967551302,355.76842487818243,13,True,False,False,False,True
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,27.333333333333332,13.798398015559092,1234.1746040825992,225.7348849706239,13,False,False,False,False,False
8,45,15,28.09568993,60.98353839999999,4.61136408,33.84110759,mothbeans,22.666666666666668,17.13374585720648,950.7892657364096,156.05366796794138,13,False,False,False,False,False
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,28.666666666666668,10.538093730848873,1461.9324334818634,307.78346895415297,13,True,False,False,False,True
36,57,16,28.61409059,57.14218792,8.292875733999999,57.02891698,mothbeans,36.333333333333336,16.350717416536835,1631.8305967153092,472.93372175974247,13,True,False,False,True,False
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,mothbeans,25.0,12.731272815304779,1266.140907991789,168.87828347131327,13,False,False,False,False,False
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans,21.333333333333332,14.47938045195453,1023.0779341293176,374.7185568510133,13,False,False,False,True,False
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans,31.333333333333332,12.88533355972802,1886.4687768821045,251.04418378710693,13,True,False,False,False,False
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans,23.666666666666668,16.875199598235106,1875.5232432819203,302.716631188043,13,True,False,False,False,False
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,24.666666666666668,12.775699755882112,1700.3272552285719,421.79678315700903,13,True,False,False,True,False
25,51,24,25.5042419,61.66852372,9.392694614,65.07981523,mothbeans,33.333333333333336,15.728089465707681,1659.811350433224,611.2748299909362,13,True,False,False,True,False
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans,33.666666666666664,12.897286798480295,966.9917196517646,173.81227150307186,13,False,False,False,False,False
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,26.333333333333332,17.23013393273748,1686.011783251459,360.4210238303593,13,True,False,False,False,True
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,38.0,13.939515079350365,2201.903842922522,520.6786979499672,13,True,False,False,False,True
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,32.666666666666664,14.922390530738882,1697.5304786196664,384.55388145687505,13,True,False,False,False,True
29,44,20,30.04132304,63.56222995,8.620107545,31.83192392,mothbeans,31.0,19.094934830707132,956.2731094654232,274.39460755465797,13,False,False,False,True,False
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans,31.333333333333332,15.228260312562869,1396.7994727993118,475.66483170417433,13,True,False,False,True,False
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,26.0,13.333472575795264,1806.1231880547637,468.2134776446932,13,True,False,False,True,False
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,25.333333333333332,12.547475420699286,979.9920370230079,200.30173327951772,13,False,False,False,False,False
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,30.666666666666668,18.278384992777507,2054.231062049051,403.2659362158828,13,True,False,False,False,True
3,58,21,25.36140526,46.82652785,9.160691747,55.60523179,mothbeans,27.333333333333332,11.875865497225266,1410.2268180024253,509.382387948675,13,True,False,False,True,False
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,28.666666666666668,14.550639739920527,1237.9927166851153,382.2988092455565,13,False,False,False,True,False
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,24.0,18.224969783196187,2043.1879827701691,576.7262202750387,13,True,False,False,True,False
39,36,22,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans,32.333333333333336,17.75356210772161,998.6466568400193,308.75098240848405,13,False,False,False,True,False
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,29.666666666666668,17.581048927283383,1962.9757986857894,527.982383686536,13,True,False,False,True,False
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,28.666666666666668,10.968534841153247,1293.281045612185,306.5022462979438,13,True,False,False,False,True
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,25.666666666666668,14.900079714366065,1451.7009972138487,351.7004411477784,13,True,False,False,False,True
4,46,15,31.01274943,62.40392519,3.504752314,63.77192383,mothbeans,21.666666666666668,19.353172953659353,1977.7426944088359,223.50479761142424,13,True,False,False,False,False
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,26.666666666666668,14.153405478420547,1643.8914293110083,448.7906833933231,13,True,False,False,False,True
35,57,25,27.0956288,42.26206161,8.340398059,71.12710390000002,mothbeans,39.0,11.451171337072905,1927.233604893433,593.2283593098515,13,True,False,False,True,False
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans,33.666666666666664,16.371284282833454,1843.5013092541403,558.8824973824493,13,True,False,False,True,False
35,51,17,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans,34.333333333333336,14.35418190651023,1176.6050924002097,145.3969420674834,13,False,False,False,False,False
17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans,30.0,12.689987589963746,1946.58601952598,414.9529919840924,13,True,False,False,False,True
28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans,34.0,18.768839561163166,1885.5361071005036,582.5336417815695,13,True,False,False,True,False
22,36,16,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans,24.666666666666668,15.526627141240546,1975.1176183667653,528.583281893815,13,True,False,False,True,False
11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans,23.666666666666668,11.2309254498448,1185.5148086804522,226.50786677549388,13,False,False,False,False,False
38,38,18,26.31051759,61.18749126,6.294130312999999,35.73403813,mothbeans,31.333333333333332,16.098745650842012,940.1810387810957,224.91469259993082,13,False,False,False,False,True
23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans,28.0,12.727293395763844,977.2620852624009,271.39107891645943,13,False,False,False,True,False
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans,26.666666666666668,12.53027076162688,2078.0918208526414,641.5722371324468,13,True,False,False,True,False
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans,35.0,16.94934892366807,1126.3985228826414,263.7424936959748,13,False,False,False,False,True
23,58,19,24.17093241,58.25204566,5.243634848999999,59.18953429,mothbeans,33.333333333333336,14.080062583920938,1430.6662327029671,310.3683046991244,13,True,False,False,False,False
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans,27.0,15.936088501207882,984.0016766266182,278.7382313502048,13,False,False,False,True,False
3,56,17,28.19912143,53.50567601,8.709291687999999,52.13580529,mothbeans,25.333333333333332,15.088130550002282,1470.1839042235465,454.06593565938334,13,True,False,False,True,False
26,51,25,28.76488954,52.62741529,7.792508067999999,55.21606732,mothbeans,34.0,15.13821787592557,1588.2840772930037,430.2716500743311,13,True,False,False,True,False
39,42,20,29.3499706,61.25353851,8.055908857999999,40.82840673,mothbeans,33.666666666666664,17.977895544144676,1198.312537170342,328.90992343423375,13,False,False,False,True,False
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans,35.333333333333336,14.735591774744973,1008.6744320543305,158.3700624320609,13,False,False,False,False,False
24,45,19,26.85851927,48.8246387,5.9523849570000005,34.7426459,mothbeans,29.333333333333332,13.113574993747378,933.1360243959364,206.80160282153773,13,False,False,False,False,True
7,40,17,31.2123945,40.92604945,8.532078732999999,53.78769958,mothbeans,21.333333333333332,12.77400000759908,1678.8428985384444,458.92088768351095,13,True,False,False,True,False
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans,27.666666666666668,14.869572804069264,1113.888079540416,332.46025146310285,13,False,False,False,False,True
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans,33.666666666666664,14.875377707400817,1587.2624957984312,261.04149420714435,13,True,False,False,False,False
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans,27.0,16.35247783979611,1360.3588367314585,210.1998245470135,13,False,False,False,False,False
34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans,37.333333333333336,12.971473146651599,2147.4250234504284,345.7961777579678,13,True,False,False,False,False
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans,31.666666666666668,12.930585622377112,1176.1390953517766,154.68608364380975,13,False,False,False,False,False
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans,30.333333333333332,19.79370503215774,2033.505736214934,572.7057073662462,13,True,False,False,True,False
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans,30.666666666666668,14.390933052678056,1187.6783462417436,360.4341006544838,13,False,False,False,True,False
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans,24.666666666666668,18.669957676384826,1486.4846876396446,291.36254942785433,13,True,False,False,False,True
15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans,28.0,17.095890074708386,1344.7411657683972,374.80784370963204,13,False,False,False,True,False
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans,37.333333333333336,16.255855072202845,1714.927006159656,479.4054631056666,13,True,False,False,True,False
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans,31.0,18.2854672504008,1075.1578499674454,272.35871094911454,13,False,False,False,True,False
40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans,34.333333333333336,16.802723099602836,941.1112844693341,162.67969988475403,13,False,False,False,False,False
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans,30.666666666666668,16.0019844418572,828.4752447544944,298.09054280057825,13,False,False,False,True,False
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans,29.666666666666668,18.31192098939174,1022.6541466244106,154.2411815473951,13,False,False,False,False,False
40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans,37.666666666666664,12.33308081071707,1456.9681489056957,341.24083976690855,13,False,False,False,False,True
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans,25.666666666666668,12.913710450235435,841.4565653859094,252.73834963109297,13,False,False,False,False,True
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans,34.0,17.548374469653243,1884.7946020907682,652.4962035099348,13,True,False,False,True,False
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans,28.333333333333332,14.376290555555293,1245.0966386801424,378.3181799264955,13,False,False,False,True,False
22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans,29.666666666666668,17.156761585150356,1960.5371873952515,605.6757779628449,13,True,False,False,True,False
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans,32.333333333333336,12.005125675174028,1589.534398098937,551.0765354248855,13,True,False,False,True,False
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans,23.333333333333332,11.893872485514551,997.0998777375867,224.97260956965442,13,False,False,False,False,True
16,51,21,31.01963639,49.97675220000001,3.532008668,32.81296548,mothbeans,29.333333333333332,15.502606811971328,1017.8462580672218,115.89567849814479,13,False,False,False,False,False
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,31.333333333333332,24.087825052025458,1501.525036649749,393.27796484874716,14,True,False,False,False,True
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean,27.333333333333332,22.88618863856381,1099.2940276518782,272.91091808705863,14,False,False,False,False,True
36,55,20,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean,37.0,22.784911023481587,1493.8146339303253,366.94487425752703,14,True,False,False,False,True
10,56,16,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean,27.333333333333332,22.834037530230116,1024.3398125759898,248.2538230584252,14,False,False,False,False,True
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean,31.666666666666668,26.092513069012966,1337.1444029514953,308.3772767866533,14,False,False,False,False,True
9,57,24,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean,30.0,26.81791178012289,1285.2203274015098,308.06430885391717,14,False,False,False,False,True
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,38.666666666666664,23.777554506648485,1613.2643715854817,391.7526176462606,14,True,False,False,False,True
31,51,25,27.53592929,85.57019009999998,7.196774236,53.01899249,mungbean,35.666666666666664,23.56254703925457,1459.927228231681,381.56571917070954,14,True,False,False,False,True
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,22.333333333333332,26.102579418091477,1241.5143651501771,292.3600597669801,14,False,False,False,False,True
21,39,20,28.14448546,82.1193047,7.064782137999999,46.75690086,mungbean,26.666666666666668,23.112055771144597,1315.9489164089314,330.32731802396484,14,False,False,False,False,True
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean,28.333333333333332,25.612717091104543,1768.0521551320742,428.48004074531787,14,True,False,False,False,True
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean,28.666666666666668,24.105722865503772,1244.834270337008,284.15804719341446,14,False,False,False,False,True
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean,29.666666666666668,23.24563698507227,1242.2279261868575,282.9119561218293,14,False,False,False,False,True
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean,30.0,24.645561352492,1331.7662771554049,305.95362142882334,14,False,False,False,False,True
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean,26.666666666666668,25.724108979178332,1117.1966455694076,249.21841948044488,14,False,False,False,False,True
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,mungbean,39.666666666666664,25.3668983358919,1214.5604691847875,277.0447976708601,14,False,False,False,False,True
19,53,22,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean,31.333333333333332,22.416964808261472,1193.4307046163951,293.51274310157027,14,False,False,False,False,True
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,34.666666666666664,23.034973144792378,1396.8882290520214,366.9473232344844,14,True,False,False,False,True
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,mungbean,26.0,22.675801118717356,1331.6485153254391,338.1056526509209,14,False,False,False,False,True
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,31.333333333333332,25.792291859258782,1669.4886222461537,370.24416275950443,14,True,False,False,False,True
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,mungbean,26.666666666666668,25.69332785637017,1260.4168458217123,282.32107297468906,14,False,False,False,False,True
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean,33.333333333333336,24.665461416909828,1395.3091981771604,313.2190132291541,14,False,False,False,False,True
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,mungbean,32.0,23.80872967649551,1683.0285592575842,368.3484122557688,14,True,False,False,False,True
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,29.666666666666668,23.53586717339038,1016.3609465072016,250.49325479436942,14,False,False,False,False,True
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean,36.0,23.645119615407506,1636.0918006538652,367.9343460841998,14,True,False,False,False,True
34,45,21,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean,33.333333333333336,23.285369629800357,1043.2827547071627,232.7028817870236,14,False,False,False,False,True
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,31.666666666666668,24.396886495759716,1428.4164235843602,346.40285099353315,14,True,False,False,False,True
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean,35.666666666666664,24.7490443698221,1612.3715654716832,392.1147573144693,14,True,False,False,False,True
32,57,22,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean,37.0,25.104990132442175,1278.5974031556457,301.68567690463414,14,False,False,False,False,True
23,59,25,27.826262300000003,88.73100226,6.320768488,56.68833819,mungbean,35.666666666666664,24.69052143028653,1577.4245678260475,358.31386166843896,14,True,False,False,False,True
35,41,18,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean,31.333333333333332,23.42149693935928,1718.6246570001758,401.4332468249949,14,True,False,False,False,True
6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,mungbean,26.0,24.230391964675455,1388.3783582445699,329.2365829126082,14,False,False,False,False,True
29,36,25,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean,30.0,25.015185816987756,1373.7204409899643,346.29554726280816,14,False,False,False,False,True
4,36,22,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean,20.666666666666668,23.780396682767247,1209.2800264855402,307.16091190541283,14,False,False,False,False,True
10,59,22,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean,30.333333333333332,24.88839739787205,1056.9933905504924,264.375152563099,14,False,False,False,False,True
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean,27.666666666666668,24.80084528987688,1562.6801813342593,373.558083404113,14,True,False,False,False,True
8,50,21,28.62911222,89.11480590000002,6.218923893,50.49913241,mungbean,26.333333333333332,25.512777785746188,1445.745328778529,314.0502611203197,14,True,False,False,False,True
20,40,15,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean,25.0,26.046695722580537,1332.1193268082404,324.29889841771006,14,False,False,False,False,True
36,43,22,27.82684262,87.16679147,6.3898821660000005,58.37249772,mungbean,33.666666666666664,24.25576587926049,1624.3223073907488,372.99338216590365,14,True,False,False,False,True
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean,28.666666666666668,24.84103721726017,1198.6263366922683,265.7352686517166,14,False,False,False,False,True
11,60,23,27.33684386,88.50229102,7.033012777000001,51.09802625,mungbean,31.333333333333332,24.193733108660197,1396.858765150431,359.3730714957314,14,True,False,False,False,True
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean,28.0,26.639828315953377,1756.0225349937311,372.2743572509079,14,True,False,False,False,True
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean,30.666666666666668,23.40071130399773,1584.8302292937362,358.58724471961784,14,True,False,False,False,True
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean,21.333333333333332,25.684391819890557,1744.7426889651601,373.9342586770233,14,True,False,False,False,True
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean,29.0,26.628150167261428,1626.2372183423004,379.4844750396673,14,True,False,False,False,True
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean,18.666666666666668,23.275119802039416,1392.9045353166962,321.45727879578567,14,False,False,False,False,True
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean,30.333333333333332,25.055168356277754,1471.253894148388,373.2543026537867,14,True,False,False,False,True
35,48,15,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean,32.666666666666664,23.70644765682921,1491.9594541151152,384.2567091252317,14,True,False,False,False,True
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean,29.333333333333332,22.68595645066453,1512.2303154543356,340.14121778771096,14,True,False,False,False,True
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean,24.333333333333332,25.121516844949433,1732.4760784130067,367.9636298726156,14,True,False,False,False,True
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean,33.333333333333336,24.0688251648077,1501.2726829087062,377.94559691006606,14,True,False,False,False,True
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean,27.0,24.8340155650916,1563.0906942935253,365.1129698729118,14,True,False,False,False,True
34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean,33.333333333333336,23.339075845896783,1451.7855826886691,349.1461322159692,14,True,False,False,False,True
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean,27.666666666666668,23.522869179998985,1366.108732194497,359.75784646971204,14,True,False,False,False,True
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean,31.666666666666668,24.113623901361663,1101.279220912358,252.27796031972747,14,False,False,False,False,True
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean,28.666666666666668,22.50252322858461,1225.1405594894031,276.05025414504763,14,False,False,False,False,True
2,38,18,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean,19.333333333333332,24.76316809411749,1252.5152510648375,301.1118499231928,14,False,False,False,False,True
9,48,20,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean,25.666666666666668,25.00189473936611,1664.049090886287,357.752386069829,14,True,False,False,False,True
37,49,25,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean,37.0,25.682786328256892,1238.1873764092409,265.5411027163124,14,False,False,False,False,True
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean,29.666666666666668,24.846010350438032,1644.9561285458217,366.56833303599956,14,True,False,False,False,True
40,58,15,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean,37.666666666666664,25.813226864715126,1271.4997588931635,301.1466863315084,14,False,False,False,False,True
30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean,30.0,24.643799708285943,1513.7129393515982,328.01224309093305,14,True,False,False,False,True
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean,27.666666666666668,23.94610021270286,1202.6878767000721,314.56322603453896,14,False,False,False,False,True
9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,mungbean,26.333333333333332,24.188277648362895,1374.8784329589023,316.99687965467416,14,False,False,False,False,True
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,24.0,25.774599487421323,1061.7701920516456,258.28496445262334,14,False,False,False,False,True
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,35.333333333333336,24.367252876028175,1015.3067364770201,250.90719071531566,14,False,False,False,False,True
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,32.0,25.109555651653167,1553.7092292945767,354.77934305087354,14,True,False,False,False,True
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,21.666666666666668,23.587403549098262,1054.0568099577374,248.95304312366432,14,False,False,False,False,True
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,30.666666666666668,23.956337162104568,1637.9235853656412,390.1493906916566,14,True,False,False,False,True
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,21.333333333333332,22.200707740541592,1111.1788367271115,280.2286675635517,14,False,False,False,False,True
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,27.0,26.195753523001642,1490.7218195907972,360.1925454717682,14,True,False,False,False,True
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,36.666666666666664,26.23868868314479,1661.1335685238516,365.8312974879394,14,True,False,False,False,True
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,30.0,23.5175072937988,1655.1475004769634,388.94497781803324,14,True,False,False,False,True
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,22.0,23.481631836065905,1368.3853378770855,322.0695875098094,14,False,False,False,False,True
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,28.0,23.984333357736038,1229.4992345868905,288.493717271699,14,False,False,False,False,True
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean,23.666666666666668,24.96217003746957,1221.0603348699487,279.27913579841777,14,False,False,False,False,True
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,26.333333333333332,23.896033864332807,1084.6934673878,259.3501725127894,14,False,False,False,False,True
40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean,36.0,24.683293286276754,1433.4829230008738,343.1354024947868,14,True,False,False,False,True
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,34.333333333333336,25.447523689162917,1505.5123418917635,330.81227120811496,14,True,False,False,False,True
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,31.0,25.338889664108834,1569.1077014465038,339.6311509612294,14,True,False,False,False,True
38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean,31.666666666666668,23.79274371031755,1012.4385196623248,236.81900598614314,14,False,False,False,False,True
6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean,20.0,22.567577072141095,1071.3557591269982,257.88511156146717,14,False,False,False,False,True
6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean,23.666666666666668,23.411160993420598,1171.29493958243,269.72217478645183,14,False,False,False,False,True
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean,28.333333333333332,23.898202800858872,1512.8375227837937,337.75133547624364,14,True,False,False,False,True
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,34.333333333333336,24.32470381798479,1277.5179439907868,291.25255446396267,14,False,False,False,False,True
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,36.333333333333336,24.281705008584673,1596.5499070310548,390.76714874497236,14,True,False,False,False,True
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,23.666666666666668,23.85826845906856,1208.0143156309641,303.2337728798048,14,False,False,False,False,True
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,25.0,23.952015624686478,1302.2450811904434,306.434710341966,14,False,False,False,False,True
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,30.333333333333332,24.29659323681265,1735.3440565937692,408.24739829870333,14,True,False,False,False,True
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,29.666666666666668,24.171839426683988,1214.3297975718983,312.3439134562417,14,False,False,False,False,True
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,32.333333333333336,25.394935587720727,1412.803629302581,310.4286629097454,14,False,False,False,False,True
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,29.0,26.190157025593162,1418.3706871485765,322.6124989004607,14,False,False,False,False,True
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean,32.0,23.888272008307823,1171.3964896423927,274.3706821389355,14,False,False,False,False,True
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,30.0,24.99976757652682,1226.214316982821,283.8795957662754,14,False,False,False,False,True
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean,21.666666666666668,23.169556675601648,1275.7398760999743,297.9466547034424,14,False,False,False,False,True
10,37,22,28.7275267,89.12760359,7.069747813999999,58.52974279,mungbean,23.0,25.604156118387408,1681.4147487438574,413.7905211435847,14,True,False,False,False,True
4,44,19,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean,22.333333333333332,23.351156293212384,1209.3173279191365,299.4265409524482,14,False,False,False,False,True
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,27.333333333333332,23.58116914348811,1049.4037685185915,252.19415361668206,14,False,False,False,False,True
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,30.333333333333332,24.946763901351822,1615.0666941933541,391.9242314051331,14,True,False,False,False,True
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean,31.333333333333332,23.74294263753467,1494.5556495807566,329.39626804849735,14,True,False,False,False,True
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,50.0,18.63389109028368,2119.660266752039,535.9130801677537,2,True,False,False,False,True
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,36.0,18.216778291621925,1795.2366729846808,472.7465516365611,2,True,False,False,False,True
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,41.666666666666664,16.364805859737466,1845.1893469555096,521.027234342407,2,True,False,False,False,True
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,46.666666666666664,22.876515284117023,2492.709501821562,476.1691846516238,2,True,False,False,False,True
